Code	Country	PTJ1 (wds)	PTJ2 (wds)	SMK1 (wds)	SMK2 (wds)	Self Ev	Sex	Age	Grade/Degree	Yrs of Stay (< Yrs)	ENS Type	Major/ Occupation	Acad. Genre	Test	Score	VST	CEFR	INTM	INSM	INTM+INSM	INTM-INSM	Primary	Secondary	College	Inschool	Outschool	Listening	Reading	Speaking	Writing	NS	Pronunciation	Presentation	EssayW
SM_KOR_070	KOR	99	109	79	106	1	F	20	1	N/A	N/A	Nursing	Life Sciences	TEPS	772 	43	B2_0	4.67	5.5	10.17	-0.83	2	2.5	1	2	1.56	2.25	1.75	1.5	1.5	6	5	6	6
SM_KOR_071	KOR	104	105	88	99	2	M	27	1	N/A	N/A	Public administration	Social Sciences	N/A	N/A	42	B1_2	3.5	3.83	7.33	-0.33	3	1.5	3	2.44	2.22	2.5	2.25	2.25	2	3	3	2	2
SM_KOR_072	KOR	94	110	80	91	2	M	24	1	N/A	N/A	Public administration	Social Sciences	TOEIC	790 	37	B2_0	5.33	5.83	11.16	-0.5	2	2.4	3.5	3	2.67	3.25	3.75	2.5	2.25	4	5	4	2
SM_KOR_073	KOR	91	60	80	62	2	F	22	2	N/A	N/A	English	Humanities	TOEIC	720 	40	B1_2	4.83	4	8.83	0.83	1.5	1.9	4.6	3.78	2.33	4	3	3	3	5	5	5	3
SM_KOR_074	KOR	130	138	107	112	0	M	26	4	N/A	N/A	Business Administration	Social Sciences	TOEIC	910 	32	B2_0	4	5.17	9.17	-1.17	2	2.6	3.8	2.78	3.33	3.5	3	2.75	3.5	2	3	3	2
SM_KOR_075	KOR	128	139	94	112	0	M	25	3	0.5	N/A	Psychology	Humanities	TOEIC	950 	38	B2_0	5.67	5.5	11.17	0.17	2.5	2.1	4.3	2.78	3.44	2.75	4.25	2.5	3.25	1	5	5	4
SM_KOR_076	KOR	80	66	86	70	0	M	18	1	1	N/A	Nursing	Life Sciences	N/A	N/A	43	B1_2	5.83	5.5	11.33	0.33	5	5.3	3.5	3.78	5.11	4.5	4.5	4.25	4.25	6	6	6	6
SM_KOR_077	KOR	86	120	113	120	1	F	21	2	N/A	N/A	German	Humanities	TOEIC	640 	41	B1_1	5	4.83	9.83	0.17	4.5	4	2.8	3.11	3.89	3.5	3	3.5	3.5	2	5	5	5
SM_KOR_078	KOR	92	100	75	78	1	F	20	1	N/A	N/A	Nursing	Life Sciences	N/A	N/A	45	B1_2	3.67	5.83	9.5	-2.16	5	6	2.5	4.11	4.56	4.25	4.25	4.25	4.25	6	6	6	6
SM_KOR_079	KOR	98	112	83	73	1	F	25	1	N/A	N/A	Digital Media	Sciences & Technology	N/A	N/A	35	B1_1	5.33	5.67	11	-0.34	2.5	3.8	3.4	2.78	4.11	4.25	4.25	2.5	3.25	1	3	1	1
SM_KOR_080	KOR	96	70	72	57	1	F	21	1	N/A	N/A	Nursing	Life Sciences	N/A	N/A	44	B1_2	5.67	4.67	10.34	1	2.5	2.5	2.9	2.78	2.56	2.5	3.5	2.5	2.25	4	4	3	5
SM_KOR_081	KOR	82	93	49	46	1	F	20	1	N/A	N/A	Nursing	Life Sciences	N/A	N/A	32	B1_1	4.67	5.33	10	-0.66	4	4.6	4.3	5	3.78	4.25	4.75	4.25	4.5	3	4	4	3
SM_KOR_082	KOR	33	50	32	44	2	F	21	2	N/A	N/A	Japanese 	Humanities	N/A	N/A	44	B1_2	4.17	5.17	9.34	-1	2.5	3.5	1	1.44	3.11	2.25	2.25	2.25	2.25	6	1	3	2
SM_KOR_083	KOR	66	85	62	100	1	F	21	3	N/A	N/A	Textile Fashion Design	Humanities	N/A	N/A	38	B1_2	3	4.67	7.67	-1.67	3.5	4.8	2.8	3.89	3.56	4.25	3.5	3.25	4	2	3	3	2
SM_KOR_084	KOR	41	52	40	39	1	F	21	2	N/A	N/A	Japanese 	Humanities	N/A	N/A	24	A2_0	3.33	5	8.33	-1.67	2.5	2.4	1.6	2.56	1.56	3.25	1.5	1.5	1.75	2	2	2	2
SM_KOR_085	KOR	49	39	46	62	1	F	22	1	N/A	N/A	Business	Social Sciences	TOEFL (iBT)	113 	43	B2_0	4.83	4	8.83	0.83	2	1.9	5.3	3.56	3.22	3.75	4	3	3.5	5	5	6	4
SM_KOR_086	KOR	77	81	62	66	1	F	25	3	1	N/A	Textile Fashion Design	Humanities	TOEFL (iBT)	84 	45	B1_2	5.5	3.67	9.17	1.83	5	4.1	4.3	3.56	5	4.5	4.25	4	4	6	6	6	5
SM_KOR_087	KOR	90	103	76	97	1	M	19	1	N/A	N/A	Management Sciences	Social Sciences	N/A	N/A	39	B1_2	4.83	5	9.83	-0.17	3	3.4	4.8	4.11	3.78	4.25	4.5	3.25	4.25	3	2	2	2
SM_KOR_088	KOR	55	67	67	68	1	F	21	1	N/A	N/A	Business Administration	Social Sciences	N/A	N/A	39	B1_2	4.67	5.67	10.34	-1	5	4.5	4.8	4.44	4.89	4.75	4.5	4.5	4.75	5	5	4	3
SM_KOR_089	KOR	82	87	82	96	1	F	22	4	0.5	N/A	Fashion Design	Humanities	N/A	N/A	20	A2_0	5.17	4.33	9.5	0.84	3	3.8	3.5	3.11	4	3.75	2.5	5	3.25	5	5	4	3
SM_KOR_090	KOR	80	60	65	69	1	F	20	1	N/A	N/A	Nursing	Life Sciences	N/A	N/A	29	B1_1	3.67	4.83	8.5	-1.16	1	2.3	1	1.44	1.67	1.25	3.25	1	1	2	2	2	2
SM_KOR_091	KOR	56	66	56	58	1	F	21	4	N/A	N/A	Japanese 	Humanities	N/A	N/A	23	A2_0	4.5	4.67	9.17	-0.17	1	1.9	1	1.78	1	1.25	1.75	1	1.75	1	1	1	1
SM_KOR_092	KOR	66	54	57	59	2	F	22	4	N/A	N/A	Japanese 	Humanities	N/A	N/A	45	B1_2	6	6	12	0	3	2.5	2.6	2.22	3	2.75	2.75	2.75	2	4	4	3	2
SM_KOR_093	KOR	53	70	39	50	1	F	23	4	1	N/A	Japanese 	Humanities	N/A	N/A	40	B1_2	4.17	3.83	8	0.34	4.5	3.3	2.4	3.11	2.89	3.5	2.75	2.5	2.5	3	2	3	2
SM_KOR_094	KOR	44	48	57	64	1	F	24	4	N/A	N/A	Japanese 	Humanities	N/A	N/A	42	B1_2	4.17	3.33	7.5	0.84	5	4.5	2	4.11	2.78	3.25	3.25	3.25	3.25	2	2	2	2
SM_KOR_095	KOR	87	115	73	82	0	F	21	3	N/A	N/A	Japanese 	Humanities	TOEIC	675 	38	B1_2	5.5	5.5	11	0	3.5	2.3	1	2.67	1	2.25	2.25	1	1	6	6	1	1
SM_KOR_096	KOR	112	126	88	86	0	M	22	1	N/A	N/A	Political Science	Social Sciences	TEPS	859 	35	B2_0	2.67	4.83	7.5	-2.16	2	2.9	1.1	2.56	1.44	2.75	2.5	1.5	1.25	3	2	1	3
SM_KOR_097	KOR	65	70	51	52	0	F	20	3	N/A	N/A	Japanese 	Humanities	TOEIC	655 	35	B1_1	3.67	5.5	9.17	-1.83	2.5	3.6	2.3	2.56	3.22	4.25	3.25	1.75	2.5	3	3	4	1
SM_KOR_098	KOR	112	109	90	103	0	F	21	1	0.5	N/A	Business	Social Sciences	TOEIC	885 	44	B2_0	5	5.17	10.17	-0.17	3.5	4.8	5.4	5.22	4.56	5	5.75	4.5	5	6	6	6	6
SM_KOR_099	KOR	58	58	44	53	1	F	22	4	N/A	N/A	Japanese 	Humanities	N/A	N/A	41	B1_2	4.67	4.33	9	0.34	2	3	2	2.89	2	2.5	3	2	2.5	4	2	1	1
SM_KOR_100	KOR	77	73	49	63	1	M	23	2	N/A	N/A	Business Administration	Social Sciences	TOEIC	840 	34	B2_0	4.83	4.83	9.66	0	1	2.6	3	3.22	2	3.25	3.25	2.25	2.5	3	2	2	2
SM_PAK_001	PAK	114	166	142	139	1	M	25	4	N/A	N/A	English	Humanities	N/A	N/A	33	B1_1	5	4	9	1	2.5	3.1	2.9	2.56	3.33	3.75	3.25	2.75	2.25	2	1	3	2
SM_PAK_002	PAK	130	159	133	121	2	F	24	4	N/A	N/A	Linguistics	Humanities	N/A	N/A	45	B1_2	3.33	5.67	9	-2.34	3	3.1	3.6	4.33	2.33	3.75	3	3	3.75	1	6	6	6
SM_PAK_003	PAK	145	164	159	151	2	F	23	4	N/A	N/A	Linguistics	Humanities	N/A	N/A	44	B1_2	4.83	5	9.83	-0.17	5	2.8	4.5	3.67	3.89	4.5	3.5	3.25	3.25	6	5	5	3
SM_PAK_004	PAK	129	136	137	116	2	M	23	1	N/A	N/A	Linguistics	Humanities	N/A	N/A	45	B1_2	6	5.67	11.67	0.33	2.5	3.1	4.5	4.33	3	4	3.75	3.75	3.75	1	4	5	6
SM_PAK_005	PAK	122	137	103	122	2	F	21	2	N/A	N/A	English Linguistics	Humanities	N/A	N/A	38	B1_2	5	4.67	9.67	0.33	3	2.9	4.1	3.33	3.56	4	3.25	3	3.75	2	3	4	4
SM_PAK_006	PAK	113	105	111	90	2	F	20	1	N/A	N/A	Literature	Humanities	N/A	N/A	45	B1_2	5.83	4.33	10.16	1.5	3	3.3	5.4	5	3.33	4.25	4	4.5	4.5	1	5	5	6
SM_PAK_007	PAK	148	154	125	122	1	F	22	4	N/A	N/A	Linguistics	Humanities	N/A	N/A	44	B1_2	5.83	4.17	10	1.66	3.5	3.6	4.6	5	3.11	4.75	4.25	3	4.5	1	5	5	6
SM_PAK_008	PAK	121	120	121	143	2	F	20	4	N/A	N/A	Linguistics	Humanities	N/A	N/A	45	B1_2	5.17	4.5	9.67	0.67	1	1.4	3.8	3	1.78	2.75	2.75	2	2.75	1	1	4	3
SM_PAK_009	PAK	131	151	136	145	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	47	B2_0	3.67	4.83	8.5	-1.16	2	2	4	3.11	2.67	3.25	3.25	2.75	2.75	1	5	5	5
SM_PAK_010	PAK	123	122	112	123	2	M	23	4	N/A	N/A	English Linguistics	Humanities	N/A	N/A	38	B1_2	3.67	4	7.67	-0.33	1.5	2.1	2.6	2.78	1.78	2.5	2.25	2	2.75	1	6	5	3
SM_PAK_011	PAK	162	145	161	130	2	F	22	4	N/A	N/A	linguistics	Humanities	N/A	N/A	34	B1_1	5	4.33	9.33	0.67	3	2.9	4.4	4.33	2.78	3.75	4	3.25	3.5	1	1	2	5
SM_PAK_012	PAK	105	128	111	109	2	M	22	4	N/A	N/A	English Linguistics	Humanities	N/A	N/A	36	B1_2	4.33	2.83	7.16	1.5	1.5	2.4	3.1	2.67	2.56	3.5	2.5	2.25	2.75	2	5	5	5
SM_PAK_013	PAK	144	148	139	149	3	F	22	4	N/A	N/A	Linguistics	Humanities	N/A	N/A	42	B1_2	4.67	5.33	10	-0.66	2.5	3	3.1	4.11	1.89	3.25	3	2.25	3.75	1	5	5	5
SM_PAK_014	PAK	113	137	121	128	2	F	25	4	N/A	N/A	English linguistics	Humanities	N/A	N/A	35	B1_1	4	5	9	-1	3.5	3.5	4.3	3.89	3.78	4.5	4.5	3.25	3.25	1	5	5	5
SM_PAK_015	PAK	139	125	114	117	2	F	21	4	N/A	N/A	Linguistics	Humanities	N/A	N/A	28	B1_1	5	5	10	0	4.5	2	3	2.78	2.67	2.5	2.5	2.5	2.5	2	3	3	0
SM_PAK_016	PAK	118	111	119	119	3	F	22	4	N/A	N/A	Literature	Humanities	N/A	N/A	42	B1_2	5.5	5	10.5	0.5	3.5	3.3	4.6	4.44	3.33	5	4.25	3.25	3.25	1	6	6	6
SM_PAK_017	PAK	127	129	141	130	2	F	23	1	N/A	N/A	Linguistics	Humanities	N/A	N/A	44	B1_2	5.17	4.5	9.67	0.67	2	2.8	4.1	3.78	2.78	3.75	4.25	2.25	3.5	1	5	5	6
SM_PAK_018	PAK	110	124	113	118	2	F	20	4	N/A	N/A	English linguistics	Humanities	N/A	N/A	21	A2_0	5.33	5	10.33	0.33	4.5	3.3	3.3	3.44	3.33	3	4.25	2.5	3.25	1	5	5	5
SM_PAK_019	PAK	72	75	79	78	2	F	20	1	N/A	N/A	Linguistics	Humanities	N/A	N/A	41	B1_2	5.67	4.83	10.5	0.84	3	4.9	6	5.44	4.89	5.25	5.5	5.5	5.5	4	5	6	6
SM_PAK_020	PAK	103	74	80	117	2	F	20	2	N/A	N/A	English Linguistics	Humanities	N/A	N/A	38	B1_2	4.67	5	9.67	-0.33	4	2.3	4	4	2.44	3.5	3.5	2.5	3	1	5	5	5
SM_PAK_021	PAK	147	141	134	133	3	F	22	2	N/A	N/A	Literature	Humanities	N/A	N/A	43	B1_2	4.83	4.17	9	0.66	3	2.8	3.4	3.89	2.22	3.5	3.75	2	3	1	5	6	5
SM_PAK_022	PAK	128	130	155	137	2	F	24	1	N/A	N/A	linguistics	Humanities	N/A	N/A	38	B1_2	4.33	2.83	7.16	1.5	2	2.1	3	3.44	1.56	2.75	2.75	1.75	3	1	5	5	4
SM_PAK_023	PAK	146	184	150	165	2	F	23	2	N/A	N/A	English Linguistics    	Humanities	N/A	N/A	41	B1_2	4.67	4.67	9.34	0	3	3.3	4.3	4.67	2.67	3.5	4.25	3	4.25	2	5	5	4
SM_PAK_024	PAK	116	118	95	115	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	39	B1_2	5	5.17	10.17	-0.17	3	2.8	3.8	4	2.44	3.75	3.5	2.5	3.25	1	4	5	5
SM_PAK_025	PAK	155	171	150	158	2	F	21	2	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	5	4.33	9.33	0.67	3	3	4.5	4	3.33	3.75	4	3.5	3.75	1	5	5	5
SM_PAK_026	PAK	138	111	108	102	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	44	B1_2	5.33	4.83	10.16	0.5	2	2.6	3.6	3.56	2.44	3	3.25	3	3.25	1	5	5	5
SM_PAK_027	PAK	144	166	143	155	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	39	B1_2	4	4.67	8.67	-0.67	1.5	2.1	3.9	3.33	2.33	3	3.25	2.5	3.25	1	4	5	4
SM_PAK_028	PAK	132	126	132	151	2	F	22	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.17	5	9.17	-0.83	3	2.9	3.9	4	2.67	4	3.75	2.25	3.5	1	5	5	4
SM_PAK_029	PAK	130	136	117	136	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	22	A2_0	4.5	4	8.5	0.5	3	3	3.9	3.89	2.89	3.75	3.25	3	3.75	1	5	4	4
SM_PAK_030	PAK	118	137	117	144	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	4	4.67	8.67	-0.67	1.5	2.1	4	3.33	2.44	3.25	3.25	2.5	3.25	1	4	5	4
SM_PAK_031	PAK	141	158	144	151	2	F	25	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	38	B1_2	4.5	4.83	9.33	-0.33	2.5	3.3	3.3	3.44	2.89	3	3	3	4	3	4	4	5
SM_PAK_032	PAK	108	144	117	115	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	39	B1_2	4.17	5	9.17	-0.83	2.5	3	4.4	3.89	3.22	4.25	3.75	3.25	3.5	1	5	5	4
SM_PAK_033	PAK	120	126	118	153	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	42	B1_2	4.83	5.83	10.66	-1	3	4.9	4.6	4.67	4.44	5.25	4.25	4.5	5	1	2	4	4
SM_PAK_034	PAK	111	133	125	144	1	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	42	B1_2	4.83	5.83	10.66	-1	3.5	3.9	4.6	4.56	3.78	4	4	4.25	4.75	1	2	4	4
SM_PAK_035	PAK	127	145	145	141	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	4.33	4.5	8.83	-0.17	3	2.8	3.8	3.89	2.56	3.5	3.25	2.75	3.5	1	5	3	4
SM_PAK_036	PAK	148	153	152	154	1	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	4.5	4.83	9.33	-0.33	3	2.8	3.8	3.89	2.56	3.5	3.25	2.75	3.5	1	5	3	4
SM_PAK_037	PAK	163	172	145	146	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	39	B1_2	4.17	5	9.17	-0.83	3	2.4	4.3	3.56	3	3.75	3.5	2.75	3.25	1	5	5	4
SM_PAK_038	PAK	130	128	128	131	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	4.33	4.5	8.83	-0.17	2.5	2.8	3.8	3.89	2.44	3.5	3.25	2.75	3.5	1	5	3	4
SM_PAK_039	PAK	135	135	131	121	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	4	4.67	8.67	-0.67	3	2.1	4.5	3.56	3	3.75	3.25	3	3.25	1	5	5	4
SM_PAK_040	PAK	176	179	181	187	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	44	B1_2	4	3.33	7.33	0.67	3.5	3.6	3.8	4	3.33	3.75	3.75	3.25	4	1	2	5	4
SM_PAK_041	PAK	159	173	150	155	3	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	43	B1_2	5.33	5	10.33	0.33	3	3	4.3	3.78	3.33	3.5	4	3.75	3.25	1	5	5	5
SM_PAK_042	PAK	139	139	154	173	2	F	22	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4	4.5	8.5	-0.5	2.5	3.8	4.1	3.56	4	4	4.25	4	3.5	1	5	5	5
SM_PAK_043	PAK	174	159	167	170	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	35	B1_1	4	4.67	8.67	-0.67	3	2.6	4.4	4.11	2.78	3.75	3.25	3.25	3.75	1	5	5	4
SM_PAK_044	PAK	128	140	123	166	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.17	4.33	8.5	-0.16	2	2.6	3.3	3.56	2.11	3	3.5	1.75	3.5	1	4	5	4
SM_PAK_045	PAK	127	145	133	137	3	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	5.17	4.83	10	0.34	3	3.3	4.3	4	3.33	3.75	3.75	3.5	4	1	5	5	5
SM_PAK_046	PAK	100	109	116	109	2	F	23	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4	4.67	8.67	-0.67	3	2.1	3.6	3.33	2.44	3.25	3	2.25	3	1	3	3	5
SM_PAK_047	PAK	119	129	143	143	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	4.33	4.5	8.83	-0.17	2.5	2.8	3.8	3.89	2.44	3.5	3.25	2.75	3.5	1	5	3	4
SM_PAK_048	PAK	140	143	120	173	3	M	23	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	42	B1_2	4.67	4.83	9.5	-0.16	2.5	4.4	4.3	4.22	4	4.75	4.25	4	4.25	1	5	5	5
SM_PAK_049	PAK	102	117	117	123	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	43	B1_2	5.67	5	10.67	0.67	3	4	4.1	4.11	3.78	3.75	4	4.25	4.25	1	5	5	5
SM_PAK_050	PAK	145	171	138	167	1	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	4	4.33	8.33	-0.33	2	2.6	3.3	3.56	2.11	3	3.5	1.75	3.5	1	5	5	4
SM_PAK_051	PAK	156	140	153	139	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	43	B1_2	4.67	4.5	9.17	0.17	2.5	3.3	4	4.22	2.78	3.25	3.5	3.75	4	2	5	5	5
SM_PAK_052	PAK	135	165	174	122	2	M	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	45	B1_2	4.17	3.33	7.5	0.84	2	2.5	3	3.33	2	2.75	3.5	2	2.75	1	3	2	3
SM_PAK_053	PAK	136	136	133	141	3	F	23	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.17	4.67	8.84	-0.5	1.5	2.1	4	3.33	2.44	3.25	3.25	2.5	3.25	1	4	5	4
SM_PAK_054	PAK	134	137	136	149	2	M	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	39	B1_2	4	4.67	8.67	-0.67	2	2.6	3.3	3.56	2.11	3	3.5	1.75	3.5	1	4	5	4
SM_PAK_055	PAK	87	80	91	89	2	M	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.17	4.33	8.5	-0.16	2.5	2.6	3.3	3.67	2.11	3	3.5	1.75	3.5	1	4	5	4
SM_PAK_056	PAK	137	154	113	114	3	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	5.17	5.33	10.5	-0.16	2	3.3	3.6	3.78	2.78	4.25	3.5	2.75	3.25	1	5	5	5
SM_PAK_057	PAK	129	143	121	139	3	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.33	4.67	9	-0.34	3	2.1	4.5	3.56	3	3.75	3.25	3	3.25	1	5	5	4
SM_PAK_058	PAK	94	122	103	97	3	M	21	4	N/A	N/A	English	Humanities	N/A	N/A	37	B1_2	4.33	4.67	9	-0.34	3.5	2.1	3.5	3.22	2.56	3.25	2.75	2.25	3	1	3	5	4
SM_PAK_059	PAK	178	184	167	173	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	43	B1_2	4	4.67	8.67	-0.67	3	2.1	3.6	3.44	2.33	3	2.5	3	3	1	4	5	6
SM_PAK_060	PAK	152	167	143	123	2	F	21	2	N/A	N/A	English Linguistics	Humanities	N/A	N/A	42	B1_2	4.5	4.83	9.33	-0.33	3	2.1	4.5	3.56	3	3.75	3.25	3	3.25	1	5	5	4
SM_PAK_061	PAK	182	191	175	166	3	F	21	3	N/A	N/A	English Linguistics	Humanities	N/A	N/A	38	B1_2	4.83	4.83	9.66	0	3.5	3.3	3.9	4.11	3	3.5	3.75	3.5	3.5	1	3	3	3
SM_PAK_062	PAK	168	164	156	157	1	F	22	3	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	5.17	5	10.17	0.17	3.5	3.5	4.1	4.22	3.33	4	3.75	3.75	3.75	1	4	4	5
SM_PAK_063	PAK	118	149	138	161	3	F	22	3	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	5.17	5	10.17	0.17	3	3.3	4	4.11	3	3.75	3.5	3.5	3.75	1	4	4	3
SM_PAK_064	PAK	174	197	182	138	1	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.83	4.5	9.33	0.33	3.5	4	4.3	4.11	4	4.25	4.5	4	3.75	1	5	5	5
SM_PAK_065	PAK	173	170	172	191	3	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	39	B1_2	4	4.5	8.5	-0.5	3	2.1	4.5	3.56	3	3.75	3.25	3	3.25	1	5	5	4
SM_PAK_066	PAK	131	148	146	174	1	F	21	3	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	5.17	5.33	10.5	-0.16	3	3.4	3.3	4.11	2.44	3.25	3	3.75	3.25	1	4	3	4
SM_PAK_067	PAK	178	185	164	149	2	M	22	3	N/A	N/A	ENglish Literature	Humanities	N/A	N/A	40	B1_2	5.33	4.83	10.16	0.5	2.5	2.9	3.9	3.78	2.78	3.25	4	3	3.25	1	5	5	4
SM_PAK_068	PAK	193	205	182	154	2	F	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	44	B1_2	4.33	4.67	9	-0.34	3	1.9	4.1	3.11	2.89	3	3.5	2.75	2.75	1	5	4	5
SM_PAK_069	PAK	102	132	100	190	1	M	21	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	38	B1_2	4.5	4.5	9	0	2.5	2.8	3.8	3.78	2.56	3.5	3.25	2.75	3.5	1	5	4	3
SM_PAK_070	PAK	154	165	158	149	1	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	5.33	5	10.33	0.33	3	3.1	4.3	3.89	3.33	3.25	4	3.5	4	1	5	5	5
SM_PAK_071	PAK	163	194	182	164	2	M	21	3	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.83	5	9.83	-0.17	2.5	3.3	3.1	3.89	2.33	3.25	3.5	2.75	3.25	1	3	4	5
SM_PAK_072	PAK	166	168	175	183	2	M	23	3	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	5	5	10	0	2	3.8	2.8	3.78	2.44	3.5	3.25	2.75	3.5	1	4	4	4
SM_PAK_073	PAK	165	169	162	152	3	M	21	4	N/A	N/A	English Linguistics	Humanities	N/A	N/A	38	B1_2	4.5	4.67	9.17	-0.17	2.5	2.1	3.9	3.56	2.33	3	3.5	2.5	3	1	4	3	4
SM_PAK_074	PAK	100	140	118	168	3	M	22	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	40	B1_2	4.17	4.33	8.5	-0.16	2.5	2.9	3.4	3.78	2.33	3	3.75	2.25	3.5	1	4	5	5
SM_PAK_075	PAK	130	145	137	114	2	F	25	M	N/A	N/A	English Linguistics	Humanities	N/A	N/A	44	B1_2	3.67	4.33	8	-0.66	3	3.5	3.5	3.78	3.11	3.5	3.75	3	3.75	1	5	5	5
SM_PAK_076	PAK	157	151	129	127	2	M	22	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	43	B1_2	4.67	5	9.67	-0.33	3	2.5	4	3.67	2.78	3	3.5	3.25	3.25	1	5	4	5
SM_PAK_077	PAK	160	124	138	133	1	F	20	3	N/A	N/A	English Linguistics	Humanities	N/A	N/A	39	B1_2	4.83	4	8.83	0.83	2.5	4.5	4.1	4	4.22	4.5	4.75	3.5	4.5	1	5	6	6
SM_PAK_078	PAK	136	127	117	142	3	F	23	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	43	B1_2	4.67	4.67	9.34	0	2.5	2.8	4.1	4	2.67	3.75	3.5	2.75	3.75	1	4	5	4
SM_PAK_079	PAK	127	140	121	139	2	F	20	1	N/A	N/A	English Linguistics	Humanities	N/A	N/A	41	B1_2	4.33	4.5	8.83	-0.17	3	2.9	3.8	3.89	2.67	3.5	3.25	3	3.5	1	4	4	4
SM_PAK_080	PAK	93	91	102	146	2	F	21	4	N/A	N/A	English Linguistics	Humanities	N/A	N/A	37	B1_2	4.33	3.5	7.83	0.83	2	2.5	3.5	3.22	2.56	4	3.25	2	2.75	1	5	5	5
SM_PAK_081	PAK	131	132	133	109	2	F	23	M	N/A	N/A	English Linguistics	Humanities	N/A	N/A	22	A2_0	4.67	3.83	8.5	0.84	3	3.3	3.5	3.78	2.89	3.75	3.25	3	3.5	1	5	5	4
SM_PAK_082	PAK	105	117	129	136	3	F	22	2	N/A	N/A	Education	Humanities	N/A	N/A	34	B1_1	4.67	5	9.67	-0.33	3	2.6	3.8	3.56	2.78	3.5	3.25	2.5	3.5	1	4	5	4
SM_PAK_083	PAK	120	112	137	136	3	F	22	2	N/A	N/A	Mathematics	Sciences & Technology	N/A	N/A	40	B1_2	4.83	4.67	9.5	0.16	2.5	3	3.6	3.78	2.67	4	3.75	2.5	3	1	4	5	5
SM_PAK_084	PAK	139	123	119	154	2	F	22	2	N/A	N/A	Accounting	Social Sciences	N/A	N/A	42	B1_2	4.33	5	9.33	-0.67	2.5	3.5	3.6	4.22	2.67	3.25	4.25	3	3.75	1	2	4	5
SM_PAK_085	PAK	132	140	143	125	3	F	24	M	N/A	N/A	English Linguistics	Humanities	N/A	N/A	39	B1_2	4.5	4.5	9	0	2.5	3	3.5	3.78	2.56	3	3.5	3.5	3	1	6	5	5
